0,10,20,30,40,50,60,70,80,90
97.25174800014629,97.25174434410228,97.24846155916444,97.03785479930977,97.4862902890466,97.25175526039897,97.01080026895362,97.24846642189729,97.03763398274856,96.9034464159792
97.25174800014629,97.25174434410228,97.24846155916444,97.03785479930977,97.4862902890466,97.25175526039897,97.59427544798032,97.24846642189729,97.5942764008858,96.9034464159792
97.25174800014629,97.25174434410228,97.24846155916444,97.03785479930977,97.4862902890466,97.25175526039897,97.59427544798032,97.24846642189729,97.5942764008858,97.13906734693033
97.25174800014629,97.25174434410228,97.24846155916444,97.03785479930977,97.4862902890466,97.25175526039897,97.59427544798032,97.24846642189729,97.5942764008858,97.13906734693033
97.25174800014629,97.25174434410228,97.24846155916444,97.03785479930977,97.4862902890466,97.25175526039897,97.59427544798032,97.24846642189729,97.5942764008858,97.13906734693033
97.3948886649239,97.25174434410228,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.59427544798032,97.61736659868959,97.5942764008858,97.13906734693033
97.3948886649239,97.25174434410228,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.59427544798032,97.61736659868959,97.5942764008858,97.25657341486783
97.3948886649239,97.25174434410228,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.59427544798032,97.61736659868959,97.5942764008858,97.25657341486783
97.3948886649239,97.25174434410228,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.59427544798032,97.61736659868959,97.5942764008858,97.25657341486783
97.3948886649239,97.25174434410228,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.59427544798032,97.61736659868959,97.5942764008858,97.25657341486783
97.3948886649239,97.2900975041136,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.67048448310638,97.61736659868959,97.5942764008858,97.92875881439542
97.3948886649239,97.2900975041136,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.67048448310638,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.4862902890466,97.25175526039897,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.4862902890466,,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.61736659868959,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.90975709421224,97.5942764008858,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.90975709421224,,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.90975709421224,,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.71559850977066,97.90975709421224,,97.92875881439542
97.80677965429678,97.2900975041136,97.5269743807236,97.78639576205562,97.63941962376589,,97.83734933654759,97.90975709421224,,97.92875881439542
97.80677965429678,97.2900975041136,,,97.63941962376589,,97.83734933654759,97.90975709421224,,97.92875881439542
97.80677965429678,97.2900975041136,,,97.63941962376589,,97.83734933654759,97.90975709421224,,97.92875881439542
97.80677965429678,97.2900975041136,,,97.63941962376589,,97.83734933654759,97.90975709421224,,97.92875881439542
97.80677965429678,97.2900975041136,,,97.63941962376589,,97.83734933654759,97.90975709421224,,97.92875881439542
97.80677965429678,97.2900975041136,,,97.63941962376589,,97.83734933654759,97.90975709421224,,97.92875881439542
97.80677965429678,,,,97.63941962376589,,97.83734933654759,97.90975709421224,,
97.80677965429678,,,,97.63941962376589,,97.83734933654759,97.90975709421224,,
,,,,97.63941962376589,,97.83734933654759,97.90975709421224,,
,,,,97.63941962376589,,97.83734933654759,97.90975709421224,,
,,,,97.63941962376589,,97.83734933654759,97.90975709421224,,
,,,,97.63941962376589,,97.83734933654759,97.90975709421224,,
,,,,,,97.83734933654759,97.90975709421224,,
,,,,,,97.83734933654759,97.90975709421224,,
,,,,,,97.83734933654759,97.90975709421224,,
,,,,,,97.83734933654759,97.90975709421224,,
,,,,,,97.83734933654759,97.90975709421224,,
,,,,,,97.83734933654759,,,
,,,,,,97.83734933654759,,,
,,,,,,97.83734933654759,,,
,,,,,,97.83734933654759,,,
